2456228.418200     1.006092     0.000200
2456228.418900     1.006421     0.000200
2456228.419600     1.005890     0.000200
2456228.420300     1.005683     0.000200
2456228.421000     1.005183     0.000200
2456228.421700     1.005330     0.000200
2456228.422400     1.004540     0.000200
2456228.432200     1.000200     0.000200
2456228.432900     1.000040     0.000200
2456228.433600     1.000564     0.000200
2456231.736500     1.001231     0.000200
2456231.737200     1.002396     0.000200
2456231.737900     1.002239     0.000200
2456231.738600     1.001744     0.000200
2456231.739300     1.002618     0.000200
2456231.740000     1.002121     0.000200
2456231.740700     1.002031     0.000200
2456231.741400     1.002530     0.000200
2456231.742100     1.002650     0.000200
2456231.742800     1.002902     0.000200
2456231.743500     1.003396     0.000200
2456231.744900     1.003604     0.000200
2456231.745600     1.004318     0.000200
2456231.746300     1.004278     0.000200
2456231.747000     1.004525     0.000200
2456231.747700     1.004805     0.000200
2456231.748400     1.004550     0.000200
2456231.749100     1.005465     0.000200
2456231.749800     1.005426     0.000200
2456231.750500     1.006378     0.000200
2456231.751200     1.006618     0.000200
2456231.751900     1.007170     0.000200
2456231.752600     1.007685     0.000200
2456231.753300     1.008535     0.000200
2456231.754000     1.009033     0.000200
2456231.754700     1.009311     0.000200
2456231.755400     1.009593     0.000200
2456231.756100     1.010054     0.000200
2456231.756800     1.010541     0.000200
2456231.757500     1.010681     0.000200
2456231.758200     1.010968     0.000200
2456231.758900     1.011656     0.000200
2456231.759600     1.012305     0.000200
2456231.760300     1.012876     0.000200
2456231.761000     1.013643     0.000200
2456231.761700     1.014640     0.000200
2456231.762400     1.014631     0.000200
2456231.763100     1.015636     0.000200
2456231.763800     1.016023     0.000200
2456231.764500     1.016594     0.000200
2456231.769400     1.020407     0.000200
2456231.770000     1.021326     0.000200
2456231.774200     1.025495     0.000200
2456231.774900     1.026766     0.000200
2456231.775600     1.027552     0.000200
2456231.776300     1.027715     0.000200
2456231.777000     1.028386     0.000200
2456231.777700     1.029835     0.000200
2456231.778400     1.030286     0.000200
2456231.779100     1.031351     0.000200
2456231.779800     1.031671     0.000200
2456231.780500     1.032135     0.000200
2456231.784700     1.037771     0.000200
2456231.785400     1.038150     0.000200
2456231.786100     1.039010     0.000200
2456231.786800     1.039857     0.000200
2456231.787500     1.040511     0.000200
2456231.788200     1.041461     0.000200
2456231.788900     1.041621     0.000200
2456231.789600     1.042333     0.000200
2456231.791000     1.043226     0.000200
2456231.791700     1.044464     0.000200
2456231.792400     1.045089     0.000200
2456231.793100     1.046644     0.000200
2456231.793800     1.046942     0.000200
2456231.794500     1.048120     0.000200
2456231.795200     1.049292     0.000200
2456231.795900     1.050269     0.000200
2456231.796600     1.050257     0.000200
2456231.797300     1.051197     0.000200
2456231.798000     1.051959     0.000200
2456231.798700     1.052312     0.000200
2456231.799400     1.052757     0.000200
2456231.810600     1.066221     0.000200
2456231.811300     1.066649     0.000200
2456231.812000     1.067708     0.000200
2456231.812700     1.067969     0.000200
